id,douban_id,name,year,rating
361,20445319,爱你一生一世,2012,3.8
362,26354028,我们停战吧 我們停戰吧,2015,5.0
363,26351519,爱在深秋 愛在深秋,2016,4.2
364,26378133,海角有个五店市,2017,4.5
365,26369910,恋爱教父之三个“坏”家伙,2016,3.2
366,24749752,像风一样行走,2012,4.3
367,25892152,女子分手专家,2014,3.3
368,19962598,罗西与莫妮卡之骊靬情,2012,4.9
369,26873291,T台魔王,2016,2.3
370,1361276,八部半 8½,1963,8.4
371,1293396,野战排 Platoon,1986,8.1
372,1298521,正午 High Noon,1952,8.3
373,1293394,西部往事 C'era una volta il West,1968,8.5
374,1292403,猎鹿人 The Deer Hunter,1978,8.4
375,1295586,黄昏双镖客 Per qualche dollaro in più,1965,8.7
376,1302522,荒野大镖客 Per un pugno di dollari,1964,8.3
377,1301026,革命往事 Giù la testa,1971,9.1
378,1292969,光荣之路 Paths of Glory,1957,8.9
379,1291879,罗生门 羅生門,1950,8.7
380,1296196,乱,1985,8.7
381,1292515,用心棒,1961,8.8
382,1303067,影子武士 影武者,1980,8.8
383,1293071,野草莓 Smultronstället,1957,8.7
384,1293492,战舰波将金号 Броненосец Потёмкин,1925,8.5
385,1292719,大路 La strada,1954,8.9
386,1293234,第七封印 Det sjunde inseglet,1957,8.3
387,1292207,铁皮鼓 Die Blechtrommel,1979,8.3
388,1292229,天生杀人狂 Natural Born Killers,1994,8.0
389,1291580,杀死比尔 Kill Bill: Vol. 1,2003,8.1
390,1292208,上帝之城 Cidade de Deus,2002,8.9
391,1299603,落水狗 Reservoir Dogs,1992,8.3
392,1299131,教父2 The Godfather: Part Ⅱ,1974,9.1
393,1292268,好家伙 Goodfellas,1990,8.3
394,1298733,日落大道 Sunset Blvd.,1950,8.7
395,1292260,现代启示录 Apocalypse Now,1979,8.3
396,1307106,无间道2 無間道II,2003,8.3
397,1297574,英雄本色,1986,8.7
398,1300741,枪火 鎗火,1999,8.6
399,1309220,黑社会 黑社會,2005,7.9
400,1301171,偷拐抢骗 Snatch,2000,8.5
401,1862151,疯狂的石头,2006,8.2
402,1438652,无耻混蛋 Inglourious Basterds,2009,8.4
403,3742360,让子弹飞,2010,8.7
404,1300616,买凶拍人 買兇拍人,2001,8.3
405,1806555,热血警探 Hot Fuzz,2007,8.3
406,11525673,布达佩斯大饭店 The Grand Budapest Hotel,2014,8.7
407,2044089,杀手没有假期 In Bruges,2008,8.1
408,1322848,奇爱博士 Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.7
409,1291824,黑鹰坠落 Black Hawk Down,2001,8.5
410,1293964,魂断蓝桥 Waterloo Bridge,1940,8.8
411,1296753,卡萨布兰卡 Casablanca,1942,8.6
412,1418200,傲慢与偏见 Pride & Prejudice,2005,8.4
413,1325958,蒂凡尼的早餐 Breakfast at Tiffany's,1961,8.1
414,1294408,音乐之声 The Sound of Music,1965,8.9
415,1292215,天使爱美丽 Le fabuleux destin d'Amélie Poulain,2001,8.7
416,1305164,甜蜜蜜,1996,8.7
417,1849031,当幸福来敲门 The Pursuit of Happyness,2006,8.9
418,2213597,朗读者 The Reader,2008,8.5
419,3011091,忠犬八公的故事 Hachi: A Dog's Tale,2009,9.2
420,2209573,贫民窟的百万富翁 Slumdog Millionaire,2008,8.5
421,1293359,菊次郎的夏天 菊次郎の夏,1999,8.7
422,1291822,卢旺达饭店 Hotel Rwanda,2004,8.8
423,1293323,大红灯笼高高挂,1991,8.3
424,1300108,秋菊打官司,1992,7.8
425,1291557,花样年华 花樣年華,2000,8.5
426,1294007,我的父亲母亲,1999,7.8
427,1299365,菊豆,1990,7.8
428,1291999,重庆森林 重慶森林,1994,8.6
429,1297880,芙蓉镇,1986,8.9
430,1294963,一个都不能少,1999,7.5
431,1309046,V字仇杀队 V for Vendetta,2005,8.8
432,21937445,辩护人 변호인,2013,9.1
433,1498818,通天塔 Babel,2006,8.0
434,1292062,美国丽人 American Beauty,1999,8.4
435,1419936,战争之王 Lord of War,2005,8.5
436,6803494,极速风流 Rush,2013,8.8
437,10463953,模仿游戏 The Imitation Game,2014,8.5
438,6879185,为奴十二年 12 Years a Slave,2013,7.8
439,25954475,聚焦 Spotlight,2015,8.8
440,6549903,逃离德黑兰 Argo,2012,8.2
441,1292213,大话西游之大圣娶亲 西遊記大結局之仙履奇緣,1995,9.2
442,1418834,断背山 Brokeback Mountain,2005,8.6
443,1305690,阿飞正传 阿飛正傳,1990,8.5
444,1308076,蓝宇 藍宇,2001,8.0
445,1298112,堕落天使,1995,8.1
446,1299288,胭脂扣,1988,8.3
447,1291555,2046,2004,7.4
448,1296339,爱在黎明破晓前 Before Sunrise,1995,8.7
449,1296629,倩女幽魂2：人间道 倩女幽魂II 人間道,1990,7.7
450,1303394,青蛇,1993,8.4
451,1308575,蓝色大门 藍色大門,2002,8.3
452,1292402,西西里的美丽传说 Malèna,2000,8.7
453,1292656,心灵捕手 Good Will Hunting,1997,8.7
454,2132495,朱诺 Juno,2007,7.9
455,3319755,怦然心动 Flipped,2010,8.9
456,1322851,青红,2005,6.9
457,2209575,少年时代 Boyhood,2014,8.5
458,1308820,花与爱丽丝 花とアリス,2004,8.1
459,1307793,燕尾蝶 スワロウテイル,1996,8.6
460,1292371,四月物语 四月物語,1998,8.1
461,3793023,三傻大闹宝莱坞 3 Idiots,2009,9.1
462,1292925,伴我同行 Stand by Me,1986,8.9
463,1874094,我们都是这样长大的 我們都是這様長大的,1986,8.0
464,1460980,安安,1984,7.3
465,1294540,你那边几点 你那邊幾點,2001,7.7
466,1426881,晴天娃娃,2000,7.6
467,1302015,沙罗双树 沙羅双樹,2003,7.6
468,2995945,蝴蝶,2007,6.8
469,2252377,咸豆浆 鹹豆漿,2002,6.6
470,1296049,野芦苇 Les roseaux sauvages,1994,7.7
471,1305444,光明的未来 アカルイミライ,2003,7.9
472,1307322,式日,2000,7.5
473,1388175,下妻物语 下妻物語,2004,7.9
474,1304879,去年烟花特别多,1998,8.0
475,1307681,榴莲飘飘 榴槤飄飄,2000,7.6
476,1304676,香港有个荷里活 香港有個荷里活,2001,7.3
477,1306326,笼民 籠民,1992,8.8
478,1305261,恐怖分子 恐怖份子,1986,8.7
479,1296557,投奔怒海,1982,8.4
480,1296266,本命年,1990,8.2
481,1316525,虎度门,1996,8.3
482,1303823,癫佬正传 癲佬正傳,1986,8.4
483,1294194,悲情城市,1989,8.8
484,1301617,不一样的天空 What's Eating Gilbert Grape,1993,8.6
485,1303815,你丫闭嘴！ Tais-toi!,2003,8.0
486,2988103,欢迎来北方 Bienvenue chez les Ch'tis,2008,8.1
487,1297478,上帝也疯狂 The Gods Must Be Crazy,1980,8.6
488,1296909,虎口脱险 La grande vadrouille,1966,8.9
489,3287562,神偷奶爸 Despicable Me,2010,8.5
490,1907966,疯狂原始人 The Croods,2013,8.7
491,1300930,冰风暴 The Ice Storm,1997,7.9
492,1307766,那山那人那狗,1999,8.4
493,1293767,金色池塘 On Golden Pond,1981,8.8
494,1293341,母女情深 Terms of Endearment,1983,8.1
495,1306249,唐伯虎点秋香 唐伯虎點秋香,1993,8.4
496,1297518,九品芝麻官,1994,8.1
497,1293351,食神,1996,7.7
498,1297223,鹿鼎记 鹿鼎記,1992,7.8
499,1307739,国产凌凌漆 國產凌凌漆,1994,8.1
500,1299398,大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,1995,8.9
501,1302425,喜剧之王 喜劇之王,1999,8.5
502,1329936,大内密探零零发 大內密探零零發,1996,7.6
503,1303173,甲方乙方,1997,8.2
504,1302090,逃学威龙 逃學威龍,1991,7.5
505,3077668,天水围的日与夜 天水圍的日與夜,2008,8.5
506,1308304,客途秋恨,1990,8.4
507,1294433,秋刀鱼之味 秋刀魚の味,1962,8.7
508,1307265,晚春 晩春,1949,8.7
509,1401842,麦秋 麥秋,1951,8.8
510,1296834,彼岸花,1958,8.3
511,5977835,桃姐,2011,8.2
512,4917726,阳光姐妹淘 써니,2011,8.8
513,1291560,龙猫 となりのトトロ,1988,9.1
514,21441132,爱丽丝梦游仙境2：镜中奇遇记 Alice Through the Looking Glass,2016,6.6
515,3227410,加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides,2011,7.5
516,1457218,夏洛特的网 Charlotte's Web,2006,7.9
517,4301224,沉睡魔咒 Maleficent,2014,6.9
518,1309055,哈利·波特与火焰杯 Harry Potter and the Goblet of Fire,2005,8.0
519,25726614,神奇动物在哪里 Fantastic Beasts and Where to Find Them,2016,7.8
520,1294990,勇敢者的游戏 Jumanji,1995,8.0
521,1585236,纳尼亚传奇2：凯斯宾王子 The Chronicles of Narnia: Prince Caspian,2008,6.8
522,1585146,黄金罗盘 The Golden Compass,2007,6.4
523,2155676,奇幻精灵事件簿 The Spiderwick Chronicles,2008,7.2
524,1298586,木乃伊归来 The Mummy Returns,2001,7.4
525,1292625,绿野仙踪 The Wizard of Oz,1939,8.1
526,3671986,魔法保姆麦克菲2 Nanny McPhee Returns,2010,7.4
527,1783461,马格瑞姆的神奇玩具店 Mr. Magorium's Wonder Emporium,2007,7.0
528,1308979,雷蒙·斯尼奇的不幸历险 Lemony Snicket's A Series of Unfortunate Events,2004,7.5
529,11606328,霍比特人2：史矛革之战 The Hobbit: The Desolation of Smaug,2013,8.2
530,1308817,两小无猜 Jeux d'enfants,2003,8.1
531,1309163,恋恋笔记本 The Notebook,2004,8.5
532,3072086,和莎莫的500天 (500) Days of Summer,2009,8.0
533,1308777,暖暖内含光 Eternal Sunshine of the Spotless Mind,2004,8.4
534,1291572,指环王2：双塔奇兵 The Lord of the Rings: The Two Towers,2002,8.9
535,1294639,勇敢的心 Braveheart,1995,8.8
536,1293530,角斗士 Gladiator,2000,8.4
537,1307527,黑夜传说 Underworld,2003,7.4
538,1308843,"我，机器人 I, Robot",2004,7.9
539,1308848,国家宝藏 National Treasure,2004,7.6
540,1300656,终结者 The Terminator,1984,7.9
541,1293702,侏罗纪公园2：失落的世界 The Lost World: Jurassic Park,1997,7.4
542,1295250,X战警 X-Men,2000,7.5
543,1308767,谍影重重2 The Bourne Supremacy,2004,8.5
